frame,bytetrack_active_ids,botsort_active_ids,bytetrack_unique_ids,botsort_unique_ids,bytetrack_fps_rolling,botsort_fps_rolling,bytetrack_new_id_events,botsort_new_id_events,bytetrack_lost_id_events,botsort_lost_id_events,bytetrack_reappeared_id_events,botsort_reappeared_id_events,bytetrack_latency_ms,botsort_latency_ms
365,3,3,6,6,17.602,10.217,6,6,8,8,5,5,55.969,96.454
366,3,3,6,6,17.599,10.229,6,6,8,8,5,5,56.668,95.895
367,3,3,6,6,17.614,10.234,6,6,8,8,5,5,56.018,95.242
368,3,3,6,6,17.621,10.239,6,6,8,8,5,5,55.445,96.434
369,3,3,6,6,17.636,10.249,6,6,8,8,5,5,55.994,95.712
370,3,3,6,6,17.651,10.261,6,6,8,8,5,5,55.426,95.848
371,3,3,6,6,17.664,10.271,6,6,8,8,5,5,56.263,95.665
372,3,3,6,6,17.673,10.280,6,6,8,8,5,5,55.780,96.804
373,3,3,6,6,17.679,10.217,6,6,8,8,5,5,56.469,119.731
374,3,3,6,6,17.669,10.217,6,6,8,8,5,5,57.314,100.052
375,3,3,6,6,17.700,10.231,6,6,8,8,5,5,56.755,95.478
376,3,3,6,6,17.704,10.243,6,6,8,8,5,5,56.053,94.984
377,3,3,6,6,17.695,10.254,6,6,8,8,5,5,57.639,95.505
378,3,3,6,6,17.700,10.267,6,6,8,8,5,5,56.064,94.658
379,3,3,6,6,17.711,10.284,6,6,8,8,5,5,55.833,93.312
380,3,3,6,6,17.723,10.307,6,6,8,8,5,5,55.616,95.950
381,3,3,6,6,17.725,10.320,6,6,8,8,5,5,56.634,93.791
382,3,3,6,6,17.708,10.343,6,6,8,8,5,5,58.351,93.149
383,3,3,6,6,17.712,10.356,6,6,8,8,5,5,58.110,94.521
384,3,3,6,6,17.719,10.369,6,6,8,8,5,5,56.110,94.510
385,3,3,6,6,17.727,10.381,6,6,8,8,5,5,56.695,94.766
386,3,3,6,6,17.728,10.396,6,6,8,8,5,5,56.220,94.640
387,3,3,6,6,17.730,10.404,6,6,8,8,5,5,57.019,95.112
388,3,3,6,6,17.733,10.406,6,6,8,8,5,5,56.789,97.687
389,3,3,6,6,17.731,10.411,6,6,8,8,5,5,56.494,93.584
390,3,3,6,6,17.729,10.415,6,6,8,8,5,5,55.720,94.187
391,3,3,6,6,17.741,10.420,6,6,8,8,5,5,56.605,93.940
392,3,3,6,6,17.743,10.426,6,6,8,8,5,5,55.532,94.010
393,3,3,6,6,17.738,10.430,6,6,8,8,5,5,56.550,93.635
394,3,3,6,6,17.737,10.439,6,6,8,8,5,5,55.572,94.071
395,3,3,6,6,17.731,10.447,6,6,8,8,5,5,56.531,94.435
396,3,3,6,6,17.728,10.439,6,6,8,8,5,5,56.903,97.949
397,3,3,6,6,17.709,10.434,6,6,8,8,5,5,57.874,96.806
398,3,3,6,6,17.709,10.443,6,6,8,8,5,5,55.497,93.874
399,3,3,6,6,17.703,10.452,6,6,8,8,5,5,56.479,93.412
400,3,3,6,6,17.702,10.450,6,6,8,8,5,5,55.511,96.390
401,3,3,6,6,17.691,10.449,6,6,8,8,5,5,57.346,95.865
402,3,3,6,6,17.688,10.449,6,6,8,8,5,5,56.072,96.710
403,3,3,6,6,17.687,10.527,6,6,8,8,5,5,56.533,93.706
404,3,3,6,6,17.693,10.548,6,6,8,8,5,5,56.821,94.092
405,3,3,6,6,17.684,10.553,6,6,8,8,5,5,57.550,93.980
406,3,3,6,6,17.681,10.552,6,6,8,8,5,5,56.398,95.272
407,3,3,6,6,17.690,10.556,6,6,8,8,5,5,56.741,94.425
408,3,3,6,6,17.689,10.563,6,6,8,8,5,5,56.117,92.946
409,3,3,6,6,17.685,10.567,6,6,8,8,5,5,56.285,92.132
410,3,3,6,6,17.676,10.565,6,6,8,8,5,5,56.414,96.545
411,3,3,6,6,17.679,10.570,6,6,8,8,5,5,56.405,92.478
412,3,3,6,6,17.704,10.570,6,6,8,8,5,5,55.816,93.309
413,3,3,6,6,17.719,10.578,6,6,8,8,5,5,56.711,92.364
414,3,3,6,6,17.723,10.586,6,6,8,8,5,5,55.656,92.405
415,3,3,6,6,17.729,10.594,6,6,8,8,5,5,56.150,92.536
416,3,3,6,6,17.730,10.599,6,6,8,8,5,5,56.125,93.302
417,3,3,6,6,17.734,10.612,6,6,8,8,5,5,56.694,91.773
418,2,2,6,6,17.718,10.592,6,6,9,9,5,5,58.308,103.749
419,2,2,6,6,17.712,10.560,6,6,9,9,5,5,57.051,102.881
420,2,2,6,6,17.705,10.594,6,6,9,9,5,5,56.423,85.906
421,2,2,6,6,17.689,10.621,6,6,9,9,5,5,58.173,87.372
422,2,2,6,6,17.661,10.653,6,6,9,9,5,5,58.212,86.095
423,2,2,6,6,17.656,10.690,6,6,9,9,5,5,57.096,84.913
424,2,2,6,6,17.639,10.720,6,6,9,9,5,5,57.139,86.608
425,2,2,6,6,17.639,10.762,6,6,9,9,5,5,56.562,84.504
426,2,2,6,6,17.651,10.814,6,6,9,9,5,5,55.805,85.040
427,2,2,6,6,17.661,10.860,6,6,9,9,5,5,56.840,85.366
428,2,2,6,6,17.656,10.897,6,6,9,9,5,5,55.944,84.933
429,2,2,6,6,17.657,10.936,6,6,9,9,5,5,56.430,84.133
430,2,2,6,6,17.652,10.980,6,6,9,9,5,5,55.939,85.699
431,2,2,6,6,17.664,11.031,6,6,9,9,5,5,56.177,83.500
432,2,2,6,6,17.673,11.081,6,6,9,9,5,5,55.235,84.414
433,2,2,6,6,17.673,11.124,6,6,9,9,5,5,56.577,83.566
434,2,2,6,6,17.688,11.166,6,6,9,9,5,5,55.427,84.232
435,2,2,6,6,17.705,11.212,6,6,9,9,5,5,55.900,83.233
436,2,2,6,6,17.712,11.247,6,6,9,9,5,5,55.726,86.494
437,2,2,6,6,17.717,11.288,6,6,9,9,5,5,56.250,84.625
438,2,2,6,6,17.722,11.325,6,6,9,9,5,5,55.664,84.199
439,2,2,6,6,17.722,11.359,6,6,9,9,5,5,56.292,84.269
440,2,2,6,6,17.732,11.401,6,6,9,9,5,5,55.465,86.021
441,2,2,6,6,17.734,11.436,6,6,9,9,5,5,56.244,84.267
442,2,2,6,6,17.733,11.474,6,6,9,9,5,5,55.837,84.497
443,2,2,6,6,17.734,11.511,6,6,9,9,5,5,56.635,83.821
444,2,2,6,6,17.710,11.535,6,6,9,9,5,5,57.991,86.561
445,2,2,6,6,17.694,11.563,6,6,9,9,5,5,57.720,85.856
446,2,2,6,6,17.696,11.592,6,6,9,9,5,5,55.880,86.274
447,2,2,6,6,17.700,11.614,6,6,9,9,5,5,56.358,86.442
448,2,2,6,6,17.726,11.686,6,6,9,9,5,5,55.791,84.781
449,2,2,6,6,17.733,11.761,6,6,9,9,5,5,56.359,83.510
450,1,1,6,6,17.731,11.709,6,6,10,10,5,5,56.645,99.422
451,1,1,6,6,17.753,11.682,6,6,10,10,5,5,55.977,93.980
452,1,1,6,6,17.777,11.639,6,6,10,10,5,5,55.835,96.902
453,1,1,6,6,17.777,11.597,6,6,10,10,5,5,57.116,94.972
454,1,1,6,6,17.789,11.561,6,6,10,10,5,5,55.982,95.628
455,2,2,6,6,17.774,11.556,6,6,10,10,6,6,58.077,85.556
456,2,2,6,6,17.770,11.552,6,6,10,10,6,6,56.145,85.929
457,2,2,6,6,17.764,11.550,6,6,10,10,6,6,57.497,85.759
458,2,2,6,6,17.760,11.529,6,6,10,10,6,6,56.248,89.736
459,2,2,6,6,17.757,11.525,6,6,10,10,6,6,56.711,84.940
460,2,2,6,6,17.746,11.526,6,6,10,10,6,6,57.028,85.539
461,2,2,6,6,17.738,11.521,6,6,10,10,6,6,56.967,84.634
462,2,2,6,6,17.732,11.518,6,6,10,10,6,6,55.770,84.924
463,2,2,6,6,17.737,11.518,6,6,10,10,6,6,56.101,83.667
464,2,2,6,6,17.724,11.519,6,6,10,10,6,6,56.669,83.909
465,2,2,6,6,17.711,11.509,6,6,10,10,6,6,57.104,85.528
466,2,2,6,6,17.707,11.512,6,6,10,10,6,6,56.093,85.835
467,2,2,6,6,17.704,11.507,6,6,10,10,6,6,56.562,85.575
468,1,1,6,6,17.707,11.537,6,6,11,11,6,6,55.417,78.366
469,1,1,6,6,17.696,11.563,6,6,11,11,6,6,57.325,79.021
470,1,1,6,6,17.689,11.523,6,6,11,11,6,6,56.085,96.040
471,1,1,6,6,17.685,11.475,6,6,11,11,6,6,56.692,95.741
472,1,1,6,6,17.686,11.426,6,6,11,11,6,6,55.706,96.592
473,1,1,6,6,17.683,11.439,6,6,11,11,6,6,56.927,81.078
474,1,1,6,6,17.713,11.479,6,6,11,11,6,6,55.093,78.385
475,1,1,6,6,17.729,11.447,6,6,11,11,6,6,56.228,93.547
476,1,1,6,6,17.730,11.410,6,6,11,11,6,6,55.800,95.455
477,1,1,6,6,17.739,11.456,6,6,11,11,6,6,55.471,77.339
478,1,1,6,6,17.746,11.489,6,6,11,11,6,6,55.167,78.212
479,1,1,6,6,17.724,11.517,6,6,11,11,6,6,58.513,77.937
480,1,1,6,6,17.744,11.616,6,6,11,11,6,6,54.794,76.864
481,1,1,6,6,17.747,11.692,6,6,11,11,6,6,55.735,77.414
482,1,1,6,6,17.750,11.771,6,6,11,11,6,6,55.476,78.775
483,1,1,6,6,17.762,11.851,6,6,11,11,6,6,56.005,77.347
484,1,1,6,6,17.768,11.927,6,6,11,11,6,6,55.401,78.367
485,1,1,6,6,17.784,11.964,6,6,11,11,6,6,56.500,78.150
486,1,1,6,6,17.790,12.004,6,6,11,11,6,6,55.629,78.040
487,1,1,6,6,17.798,12.039,6,6,11,11,6,6,56.688,78.661
488,1,1,6,6,17.791,12.079,6,6,11,11,6,6,56.961,80.880
489,1,1,6,6,17.799,12.113,6,6,11,11,6,6,55.876,78.168
490,1,1,6,6,17.816,12.141,6,6,11,11,6,6,55.462,79.798
491,1,1,6,6,17.815,12.168,6,6,11,11,6,6,57.090,79.321
492,1,1,6,6,17.822,12.202,6,6,11,11,6,6,55.043,78.045
493,1,1,6,6,17.813,12.208,6,6,11,11,6,6,56.973,82.533
494,1,1,6,6,17.826,12.233,6,6,11,11,6,6,55.502,78.996
495,1,1,6,6,17.840,12.268,6,6,11,11,6,6,55.762,78.448
496,1,1,6,6,17.844,12.301,6,6,11,11,6,6,55.695,79.032
497,1,1,6,6,17.843,12.337,6,6,11,11,6,6,56.637,78.401
498,1,1,6,6,17.847,12.338,6,6,11,11,6,6,55.047,78.102
499,1,1,6,6,17.868,12.348,6,6,11,11,6,6,55.340,77.154
500,1,1,6,6,17.876,12.421,6,6,11,11,6,6,55.329,79.473
501,1,1,6,6,17.880,12.500,6,6,11,11,6,6,56.381,78.046
502,1,1,6,6,17.882,12.572,6,6,11,11,6,6,55.485,79.945
503,1,1,6,6,17.879,12.585,6,6,11,11,6,6,57.176,78.520
504,1,1,6,6,17.868,12.583,6,6,11,11,6,6,56.159,78.721
505,1,1,6,6,17.860,12.651,6,6,11,11,6,6,57.011,78.585
506,1,1,6,6,17.856,12.715,6,6,11,11,6,6,56.107,80.624
507,1,1,6,6,17.849,12.707,6,6,11,11,6,6,56.171,78.843
508,1,1,6,6,17.844,12.706,6,6,11,11,6,6,55.610,78.350
509,1,1,6,6,17.869,12.705,6,6,11,11,6,6,56.105,78.085
510,1,1,6,6,17.858,12.692,6,6,11,11,6,6,55.725,79.354
511,1,1,6,6,17.712,12.689,6,6,11,11,6,6,73.848,77.889
512,1,1,6,6,17.711,12.689,6,6,11,11,6,6,55.589,78.719
513,1,1,6,6,17.708,12.685,6,6,11,11,6,6,56.231,78.172
514,1,1,6,6,17.703,12.686,6,6,11,11,6,6,55.863,78.187
515,1,1,6,6,17.708,12.680,6,6,11,11,6,6,56.013,79.207
516,1,1,6,6,17.714,12.683,6,6,11,11,6,6,55.081,77.553
517,1,1,6,6,17.723,12.686,6,6,11,11,6,6,55.857,78.032
518,1,1,6,6,17.735,12.689,6,6,11,11,6,6,55.845,80.395
519,1,1,6,6,17.735,12.679,6,6,11,11,6,6,55.861,79.961
520,1,1,6,6,17.738,12.692,6,6,11,11,6,6,55.185,77.391
521,1,1,6,6,17.752,12.702,6,6,11,11,6,6,55.765,77.555
522,1,1,6,6,17.754,12.705,6,6,11,11,6,6,54.866,77.471
523,1,1,6,6,17.767,12.732,6,6,11,11,6,6,55.679,77.300
524,1,1,6,6,17.764,12.736,6,6,11,11,6,6,55.777,78.398
525,1,1,6,6,17.766,12.744,6,6,11,11,6,6,55.600,76.940
526,1,1,6,6,17.770,12.749,6,6,11,11,6,6,55.340,77.990
527,1,1,6,6,17.773,12.752,6,6,11,11,6,6,56.361,78.004
528,1,1,6,6,17.768,12.738,6,6,11,11,6,6,55.511,80.673
529,1,1,6,6,17.760,12.733,6,6,11,11,6,6,56.046,78.060
530,1,1,6,6,17.748,12.736,6,6,11,11,6,6,56.523,78.833
531,1,1,6,6,17.748,12.736,6,6,11,11,6,6,56.342,78.199
532,1,1,6,6,17.747,12.739,6,6,11,11,6,6,55.524,79.368
533,1,1,6,6,17.762,12.738,6,6,11,11,6,6,55.785,78.677
534,1,1,6,6,17.768,12.734,6,6,11,11,6,6,55.604,79.432
535,1,1,6,6,17.777,12.739,6,6,11,11,6,6,56.183,77.755
536,1,1,6,6,17.782,12.754,6,6,11,11,6,6,55.597,77.647
537,1,1,6,6,17.779,12.755,6,6,11,11,6,6,56.421,78.740
538,1,1,6,6,17.778,12.753,6,6,11,11,6,6,55.740,78.685
539,1,1,6,6,17.778,12.754,6,6,11,11,6,6,56.063,77.902
540,1,1,6,6,17.789,12.762,6,6,11,11,6,6,54.728,77.898
541,1,1,6,6,17.926,12.757,6,6,11,11,6,6,56.696,78.787
542,1,1,6,6,17.914,12.739,6,6,11,11,6,6,56.676,82.246
543,1,1,6,6,17.921,12.742,6,6,11,11,6,6,55.614,77.553
544,1,1,6,6,17.917,12.735,6,6,11,11,6,6,56.268,79.645
545,1,1,6,6,17.919,12.738,6,6,11,11,6,6,55.774,78.544
546,1,1,6,6,17.918,12.734,6,6,11,11,6,6,55.170,78.328
547,1,1,6,6,17.924,12.730,6,6,11,11,6,6,55.351,78.817
548,1,1,6,6,17.928,12.746,6,6,11,11,6,6,55.434,77.263
549,1,1,6,6,17.917,12.760,6,6,11,11,6,6,56.948,77.350
550,1,1,6,6,17.921,12.758,6,6,11,11,6,6,54.817,77.769
551,1,1,6,6,17.925,12.757,6,6,11,11,6,6,55.392,77.816
552,1,1,6,6,17.922,12.754,6,6,11,11,6,6,55.080,77.984
553,1,1,6,6,17.926,12.752,6,6,11,11,6,6,55.320,77.618
554,1,1,6,6,17.915,12.749,6,6,11,11,6,6,56.859,79.093
555,1,1,6,6,17.911,12.745,6,6,11,11,6,6,55.985,77.585
556,1,1,6,6,17.908,12.741,6,6,11,11,6,6,55.623,78.693
557,1,1,6,6,17.910,12.738,6,6,11,11,6,6,56.134,78.513
558,1,1,6,6,17.908,12.754,6,6,11,11,6,6,55.738,77.735
559,1,1,6,6,17.911,12.757,6,6,11,11,6,6,55.700,77.508
560,1,1,6,6,17.917,12.763,6,6,11,11,6,6,56.011,77.683
561,1,1,6,6,17.920,12.767,6,6,11,11,6,6,56.023,77.479
562,1,1,6,6,17.920,12.776,6,6,11,11,6,6,55.539,77.738
563,1,1,6,6,17.920,12.783,6,6,11,11,6,6,55.806,77.383
564,1,1,6,6,17.924,12.788,6,6,11,11,6,6,55.209,78.470
565,1,1,6,6,17.926,12.790,6,6,11,11,6,6,55.994,77.518
566,1,1,6,6,17.913,12.788,6,6,11,11,6,6,56.859,78.024
567,1,1,6,6,17.911,12.791,6,6,11,11,6,6,56.594,78.083
568,1,1,6,6,17.913,12.798,6,6,11,11,6,6,55.503,77.421
569,1,1,6,6,17.913,12.802,6,6,11,11,6,6,56.069,77.163
570,1,1,6,6,17.908,12.795,6,6,11,11,6,6,55.246,79.231
571,1,1,6,6,17.908,12.798,6,6,11,11,6,6,56.707,78.251
572,1,1,6,6,17.922,12.814,6,6,11,11,6,6,55.307,79.047
573,1,1,6,6,17.915,12.811,6,6,11,11,6,6,56.307,78.054
574,1,1,6,6,17.924,12.820,6,6,11,11,6,6,55.426,78.010
575,1,1,6,6,17.919,12.819,6,6,11,11,6,6,56.204,78.739
576,1,1,6,6,17.911,12.804,6,6,11,11,6,6,55.941,81.305
577,1,1,6,6,17.910,12.814,6,6,11,11,6,6,55.456,76.940
578,1,1,6,6,17.911,12.802,6,6,11,11,6,6,55.355,79.483
579,1,1,6,6,17.922,12.792,6,6,11,11,6,6,55.861,79.079
580,1,1,6,6,17.915,12.782,6,6,11,11,6,6,55.420,79.761
581,1,1,6,6,17.906,12.782,6,6,11,11,6,6,56.243,77.800
582,1,1,6,6,17.902,12.778,6,6,11,11,6,6,55.456,78.734
583,1,1,6,6,17.893,12.776,6,6,11,11,6,6,56.150,77.944
584,1,1,6,6,17.908,12.781,6,6,11,11,6,6,55.428,78.098
585,1,1,6,6,17.904,12.783,6,6,11,11,6,6,56.436,77.244
586,1,1,6,6,17.907,12.788,6,6,11,11,6,6,55.320,77.890
587,1,1,6,6,17.906,12.793,6,6,11,11,6,6,56.257,77.597
588,1,1,6,6,17.897,12.787,6,6,11,11,6,6,56.551,78.823
589,1,1,6,6,17.889,12.787,6,6,11,11,6,6,56.412,77.517
590,1,1,6,6,17.895,12.782,6,6,11,11,6,6,55.490,78.453
591,1,1,6,6,17.882,12.773,6,6,11,11,6,6,57.317,79.217
592,1,1,6,6,17.884,12.769,6,6,11,11,6,6,55.287,78.549
593,1,1,6,6,17.873,12.766,6,6,11,11,6,6,56.921,77.906
594,1,1,6,6,17.863,12.763,6,6,11,11,6,6,56.091,78.958
595,1,1,6,6,17.863,12.763,6,6,11,11,6,6,56.037,77.616
596,1,1,6,6,17.875,12.763,6,6,11,11,6,6,55.645,77.946
597,1,1,6,6,17.873,12.761,6,6,11,11,6,6,56.844,78.429
598,1,1,6,6,17.876,12.758,6,6,11,11,6,6,55.231,77.896
599,1,1,6,6,17.873,12.748,6,6,11,11,6,6,56.305,79.047
600,1,1,6,6,17.864,12.745,6,6,11,11,6,6,56.075,79.796
601,1,1,6,6,17.866,12.751,6,6,11,11,6,6,56.597,77.147
602,1,1,6,6,17.856,12.749,6,6,11,11,6,6,56.239,79.452
603,1,1,6,6,17.856,12.748,6,6,11,11,6,6,56.314,78.260
604,1,1,6,6,17.848,12.739,6,6,11,11,6,6,56.166,79.669
605,1,1,6,6,17.844,12.744,6,6,11,11,6,6,56.534,77.794
606,1,1,6,6,17.824,12.756,6,6,11,11,6,6,57.877,78.990
607,1,1,6,6,17.813,12.751,6,6,11,11,6,6,56.506,77.806
608,1,1,6,6,17.809,12.758,6,6,11,11,6,6,55.724,78.239
609,1,1,6,6,17.784,12.757,6,6,11,11,6,6,58.321,79.328
610,1,1,6,6,17.780,12.765,6,6,11,11,6,6,55.780,78.244
611,1,1,6,6,17.778,12.766,6,6,11,11,6,6,56.425,77.550
612,1,1,6,6,17.774,12.759,6,6,11,11,6,6,55.808,80.195
613,1,1,6,6,17.775,12.761,6,6,11,11,6,6,56.041,77.437
614,1,1,6,6,17.756,12.762,6,6,11,11,6,6,57.327,78.052
615,1,1,6,6,17.760,12.745,6,6,11,11,6,6,55.977,80.368
616,1,1,6,6,17.763,12.744,6,6,11,11,6,6,55.099,78.048
617,1,1,6,6,17.752,12.746,6,6,11,11,6,6,57.289,77.170
618,1,1,6,6,17.765,12.751,6,6,11,11,6,6,55.336,78.014
619,1,1,6,6,17.777,12.747,6,6,11,11,6,6,55.335,78.170
620,1,1,6,6,17.777,12.754,6,6,11,11,6,6,55.403,77.150
621,1,1,6,6,17.785,12.760,6,6,11,11,6,6,56.625,78.102
622,1,1,6,6,17.770,12.767,6,6,11,11,6,6,56.620,77.406
623,1,1,6,6,17.783,12.765,6,6,11,11,6,6,55.717,78.241
624,1,1,6,6,17.791,12.770,6,6,11,11,6,6,55.367,77.895
625,1,1,6,6,17.792,12.774,6,6,11,11,6,6,55.884,77.054
626,1,1,6,6,17.799,12.764,6,6,11,11,6,6,55.083,79.798
627,1,1,6,6,17.790,12.762,6,6,11,11,6,6,57.718,78.698
628,1,1,6,6,17.780,12.764,6,6,11,11,6,6,56.099,77.613
629,1,1,6,6,17.793,12.766,6,6,11,11,6,6,55.139,78.674
630,1,1,6,6,17.798,12.766,6,6,11,11,6,6,55.633,79.680
631,1,1,6,6,17.807,12.767,6,6,11,11,6,6,55.748,77.127
632,1,1,6,6,17.820,12.775,6,6,11,11,6,6,54.947,77.870
633,1,1,6,6,17.825,12.778,6,6,11,11,6,6,55.855,77.661
634,1,1,6,6,17.835,12.790,6,6,11,11,6,6,55.302,77.491
635,1,1,6,6,17.847,12.794,6,6,11,11,6,6,55.346,77.091
636,1,1,6,6,17.876,12.801,6,6,11,11,6,6,55.097,77.688
637,1,1,6,6,17.891,12.805,6,6,11,11,6,6,55.153,77.078
638,1,1,6,6,17.892,12.800,6,6,11,11,6,6,55.604,79.109
639,1,1,6,6,17.921,12.810,6,6,11,11,6,6,55.467,77.578
640,1,1,6,6,17.924,12.798,6,6,11,11,6,6,55.588,80.531
641,1,1,6,6,17.928,12.797,6,6,11,11,6,6,55.998,77.722
642,1,1,6,6,17.925,12.807,6,6,11,11,6,6,56.061,78.267
643,1,1,6,6,17.929,12.807,6,6,11,11,6,6,55.669,77.389
644,1,1,6,6,17.949,12.809,6,6,11,11,6,6,55.410,77.809
645,1,1,6,6,17.951,12.815,6,6,11,11,6,6,55.868,79.104
646,1,1,6,6,17.945,12.814,6,6,11,11,6,6,55.575,78.251
647,1,1,6,6,17.957,12.799,6,6,11,11,6,6,56.179,79.918
648,1,1,6,6,17.945,12.798,6,6,11,11,6,6,56.408,78.254
649,1,1,6,6,17.941,12.803,6,6,11,11,6,6,55.717,77.356
650,1,1,6,6,17.939,12.798,6,6,11,11,6,6,55.598,77.937
651,1,1,6,6,17.947,12.797,6,6,11,11,6,6,55.890,78.394
652,1,1,6,6,17.956,12.791,6,6,11,11,6,6,55.752,78.382
653,1,1,6,6,17.940,12.791,6,6,11,11,6,6,57.277,78.307
654,1,1,6,6,17.921,12.780,6,6,11,11,6,6,57.141,79.904
655,1,1,6,6,17.916,12.775,6,6,11,11,6,6,56.367,78.027
656,1,1,6,6,17.908,12.702,6,6,11,11,6,6,55.815,96.598
657,1,1,6,6,17.912,12.694,6,6,11,11,6,6,57.342,80.133
658,1,1,6,6,17.915,12.689,6,6,11,11,6,6,55.835,78.610
659,1,1,6,6,17.902,12.691,6,6,11,11,6,6,56.345,78.357
660,1,1,6,6,17.893,12.698,6,6,11,11,6,6,56.418,78.368
661,1,1,6,6,17.889,12.694,6,6,11,11,6,6,56.151,77.867
662,1,1,6,6,17.887,12.692,6,6,11,11,6,6,55.189,78.252
663,1,1,6,6,17.879,12.680,6,6,11,11,6,6,56.566,79.741
664,1,1,6,6,17.870,12.679,6,6,11,11,6,6,56.166,77.774
665,1,1,6,6,17.867,12.678,6,6,11,11,6,6,55.574,77.222
666,1,1,6,6,17.851,12.676,6,6,11,11,6,6,56.655,77.992
667,1,1,6,6,17.845,12.605,6,6,11,11,6,6,55.648,92.438
668,1,1,6,6,17.850,12.541,6,6,11,11,6,6,55.154,93.262
669,1,1,6,6,17.851,12.467,6,6,11,11,6,6,55.408,93.514
670,1,1,6,6,17.854,12.410,6,6,11,11,6,6,55.322,93.618
671,1,1,6,6,17.851,12.333,6,6,11,11,6,6,56.286,94.659
672,1,1,6,6,17.860,12.258,6,6,11,11,6,6,55.218,94.959
673,1,1,6,6,17.861,12.187,6,6,11,11,6,6,55.550,92.737
674,1,1,6,6,17.866,12.151,6,6,11,11,6,6,54.911,84.876
675,2,2,7,7,17.851,12.118,7,7,11,11,6,6,57.392,85.868
676,2,2,7,7,17.846,12.027,7,7,11,11,6,6,56.006,99.365
677,2,2,7,7,17.833,11.952,7,7,11,11,6,6,57.437,97.442
678,2,2,7,7,17.843,11.913,7,7,11,11,6,6,55.444,86.116
679,2,2,7,7,17.842,11.877,7,7,11,11,6,6,55.852,84.574
680,2,2,7,7,17.842,11.836,7,7,11,11,6,6,55.580,86.164
681,2,2,7,7,17.835,11.799,7,7,11,11,6,6,56.564,85.827
682,2,2,7,7,17.833,11.759,7,7,11,11,6,6,55.934,86.451
683,2,2,7,7,17.847,11.711,7,7,11,11,6,6,55.912,88.394
684,2,2,7,7,17.860,11.683,7,7,11,11,6,6,55.950,85.476
685,2,2,7,7,17.849,11.638,7,7,11,11,6,6,57.356,87.295
686,1,2,7,7,17.836,11.627,7,7,12,11,6,6,57.067,99.680
687,2,2,7,7,17.845,11.585,7,7,12,11,7,6,56.521,89.229
688,2,2,7,7,17.842,11.540,7,7,12,11,7,6,56.085,87.948
689,2,2,7,7,17.830,11.494,7,7,12,11,7,6,57.494,87.853
690,2,2,7,7,17.834,11.449,7,7,12,11,7,6,56.021,87.741
691,2,2,7,7,17.831,11.403,7,7,12,11,7,6,56.440,87.254
692,2,2,7,7,17.817,11.353,7,7,12,11,7,6,56.573,88.572
693,2,2,7,7,17.816,11.320,7,7,12,11,7,6,56.653,86.440
694,2,2,7,7,17.816,11.271,7,7,12,11,7,6,56.183,87.887
695,2,2,7,7,17.803,11.227,7,7,12,11,7,6,56.760,85.967
696,2,2,7,7,17.805,11.185,7,7,12,11,7,6,56.473,86.618
697,2,2,7,7,17.792,11.211,7,7,12,11,7,6,56.855,86.087
698,2,2,7,7,17.783,11.237,7,7,12,11,7,6,55.998,86.898
699,2,2,7,7,17.772,11.269,7,7,12,11,7,6,56.466,85.956
700,2,2,7,7,17.753,11.300,7,7,12,11,7,6,57.064,86.180
701,2,2,7,7,17.751,11.334,7,7,12,11,7,6,56.553,86.227
702,2,2,7,7,17.740,11.364,7,7,12,11,7,6,56.247,87.381
703,2,2,7,7,17.729,11.385,7,7,12,11,7,6,56.514,87.645
704,2,2,7,7,17.719,11.364,7,7,12,11,7,6,55.899,89.799
705,2,2,7,7,17.729,11.345,7,7,12,11,7,6,56.409,90.290
706,2,2,7,7,17.701,11.372,7,7,12,11,7,6,58.725,91.908
707,2,2,7,7,17.691,11.397,7,7,12,11,7,6,58.485,90.716
708,2,2,7,7,17.665,11.382,7,7,12,11,7,6,57.880,89.724
709,2,2,7,7,17.657,11.371,7,7,12,11,7,6,56.637,86.975
710,2,2,7,7,17.650,11.367,7,7,12,11,7,6,56.281,86.966
711,2,2,7,7,17.631,11.360,7,7,12,11,7,6,58.468,87.559
712,2,2,7,7,17.631,11.349,7,7,12,11,7,6,55.934,88.915
713,2,2,7,7,17.630,11.359,7,7,12,11,7,6,55.939,85.997
714,2,2,7,7,17.635,11.355,7,7,12,11,7,6,55.532,86.458
715,2,2,7,7,17.645,11.363,7,7,12,11,7,6,56.369,85.548
716,2,2,7,7,17.655,11.414,7,7,12,11,7,6,56.115,86.370
717,2,2,7,7,17.657,11.426,7,7,12,11,7,6,56.307,86.428
718,2,2,7,7,17.664,11.429,7,7,12,11,7,6,55.466,87.311
719,2,2,7,7,17.680,11.440,7,7,12,11,7,6,55.879,85.506
720,2,2,7,7,17.673,11.432,7,7,12,11,7,6,56.693,89.514
721,2,2,7,7,17.678,11.429,7,7,12,11,7,6,56.003,88.072
722,2,2,7,7,17.687,11.436,7,7,12,11,7,6,55.737,86.952
723,2,2,7,7,17.689,11.431,7,7,12,11,7,6,56.425,87.421
724,2,2,7,7,17.691,11.433,7,7,12,11,7,6,55.987,87.589
725,2,2,7,7,17.698,11.433,7,7,12,11,7,6,56.124,85.931
726,2,2,7,7,17.700,11.430,7,7,12,11,7,6,56.302,87.138
727,2,2,7,7,17.705,11.429,7,7,12,11,7,6,56.391,86.390
728,2,2,7,7,17.709,11.424,7,7,12,11,7,6,55.545,88.122
